IoU,CORR,SAM,SPEAR,model
0.2821,0.48295296942431326,0.3365363152652188,0.10620471420471421,gpt2-xl
0.4508,0.7618270436413774,0.22141592109951524,0.42200778200778205,gpt2-xl
0.3985,0.617801627378367,0.2864657257509483,0.012006576006576007,gpt2-xl
0.4391,0.7075867962776475,0.2424267625824061,-0.15586844386844387,gpt2-xl
0.4168,0.7393286459017308,0.2337076694127895,0.008242040242040243,gpt2-xl
0.4415,0.855312454044958,0.17338505984449357,0.04187903387903388,gpt2-xl
0.3601,0.7132227059567148,0.2477368293106055,0.08763015963015963,gpt2-xl
0.2103,0.3322088388666842,0.3886954325875673,0.09153359553359554,gpt2-xl
0.2766,0.5466281942269341,0.31689742524150766,0.06175413775413775,gpt2-xl
0.3646,0.5840232493667336,0.2995263014898048,0.07918539118539118,gpt2-xl
0.4425,0.7961498734950723,0.2074480051368897,0.09224360024360025,gpt2-xl
0.4173,0.794585280785485,0.20676219263008322,0.02156859356859357,gpt2-xl
0.3814,0.6555312405322149,0.27212397470329314,-0.06109328509328509,gpt2-xl
0.4041,0.7252699463296498,0.2409313908184583,-0.010680598680598681,gpt2-xl
0.3021,0.4092620721273695,0.36322041152878565,-0.013134769134769134,gpt2-xl
0.3676,0.7468345117467305,0.2310474826588658,-0.0022958782958782957,gpt2-xl
0.4182,0.5999184245886648,0.2827892967732858,0.113995361995362,gpt2-xl
0.3562,0.5795324367365456,0.3025394392322001,-0.0304992784992785,gpt2-xl
0.3027,0.6193612131703428,0.2869662098914999,-0.08354949554949556,gpt2-xl
0.3094,0.5520432642408721,0.31361464943004214,-0.05578326778326778,gpt2-xl
0.4245,0.71656067729151,0.23996049710077874,0.0018064818064818067,gpt2-xl
0.5237,0.6456965888199312,0.2684026089997589,0.1354206874206874,gpt2-xl
0.5315,0.7889491647136241,0.20998277080078162,0.3852827532827533,gpt2-xl
0.3185,0.5540517066859649,0.31314573865335404,0.06272105072105073,gpt2-xl
0.2361,0.40599391932076384,0.3678390227468621,0.011230859230859232,gpt2-xl
0.3451,0.5763163403235555,0.2987695161921104,0.10405359205359205,gpt2-xl
0.4551,0.7393852476239823,0.2373095769060921,0.027254331254331257,gpt2-xl
0.2774,0.37603071523457043,0.3753996012634186,-0.029842697842697843,gpt2-xl
0.2864,0.5026162209934268,0.331747609674066,0.04291986691986692,gpt2-xl
0.3442,0.6731960629888107,0.265619643226723,-0.026057270057270057,gpt2-xl
0.4159,0.8618316648020115,0.16916049679553002,-0.04105121305121305,gpt2-xl
0.4238,0.7946052178138768,0.20702566932904207,-0.047159195159195165,gpt2-xl
0.3583,0.6458419296339211,0.27304305939436646,0.057550965550965553,gpt2-xl
0.4106,0.7176665346434518,0.24157775265264297,0.22314923514923515,gpt2-xl
0.4373,0.8243568277863533,0.1922859180521181,-0.048717876717876724,gpt2-xl
0.4084,0.7194194316582753,0.24431940340436237,0.04480244080244081,gpt2-xl
0.2793,0.4780242901503819,0.33897858005011816,0.02889202089202089,gpt2-xl
0.249,0.4549081827484581,0.3483664030510628,0.06624053424053424,gpt2-xl
0.3473,0.5526287809733839,0.3147461704139298,0.11425889425889427,gpt2-xl
0.3206,0.5436327978218498,0.31566593549042427,0.016521976521976522,gpt2-xl
0.4083,0.5780907186696428,0.2903517083106483,0.03962385962385962,gpt2-xl
0.4059,0.8100220735127516,0.20034799137179388,0.0017352377352377352,gpt2-xl
0.3407,0.6184415003351017,0.2855178056151283,0.012817416817416818,gpt2-xl
0.3849,0.6109522655651771,0.2897324226524222,0.07961213561213563,gpt2-xl
0.4221,0.8164097916769499,0.19613235507203733,-0.08898503298503298,gpt2-xl
0.3946,0.5940129341697303,0.293193745954066,0.06936971736971737,gpt2-xl
0.2614,0.12646355432085385,0.45526420489222247,-0.05955157155157156,gpt2-xl
0.3755,0.6225690214170717,0.27952103020924535,-0.05271515271515272,gpt2-xl
0.4497,0.7516878803008398,0.22830297998013074,0.015829275829275832,gpt2-xl
0.4131,0.7806429830536165,0.21574436318519277,0.025569889569889575,gpt2-xl
0.4242,0.8538193400954437,0.1742345054411877,0.02732065532065532,gpt2-xl
0.4225,0.7831651895045749,0.21261609399798626,0.012237876237876238,gpt2-xl
0.4202,0.6322081551185279,0.27788064358098213,0.1085995085995086,gpt2-xl
0.2343,0.5274818136714716,0.3215849361068603,0.08147027747027748,gpt2-xl
0.4546,0.7950654243073793,0.20657379191672204,-0.00878901278901279,gpt2-xl
0.2692,0.399508464528363,0.3663791345085685,-0.0145014505014505,gpt2-xl
0.3492,0.43094153127468016,0.35794180011218857,0.04201749001749002,gpt2-xl
0.3551,0.6409053957281469,0.2774012188540493,0.01699196899196899,gpt2-xl
0.3896,0.7161569895905672,0.2437976328300341,0.021479277479277484,gpt2-xl
0.2997,0.4806666447586356,0.34298393876568783,0.029545589545589546,gpt2-xl
0.4398,0.8493707477701383,0.17677969409156147,0.0008729168729168728,gpt2-xl
0.3964,0.6725231620572026,0.2642698635903835,0.0223972183972184,gpt2-xl
0.2205,0.3928859311365571,0.3716624707451612,0.01038862638862639,gpt2-xl
0.4111,0.8645366688353606,0.1688209116260894,0.05032178632178633,gpt2-xl
0.2993,0.4257595287433089,0.3567996226248776,0.0453898293898294,gpt2-xl
0.4268,0.8030164416040477,0.2028736897877031,-0.029772365772365774,gpt2-xl
0.2345,0.38673475218979597,0.3719353780593177,0.010888798888798889,gpt2-xl
0.3087,0.4477007284201467,0.3493864646626714,0.0808928728928729,gpt2-xl
0.2432,0.3920211512528937,0.37361796541368114,0.0647022647022647,gpt2-xl
0.3921,0.41858332971993434,0.3561832809957629,-0.10427943227943229,gpt2-xl
0.3941,0.6283671241651597,0.28230928957447243,0.11707612507612508,gpt2-xl
0.423,0.8697397437013793,0.16415026999577484,0.06571766971766972,gpt2-xl
0.3694,0.6761467491364707,0.2616150043884367,0.09551457551457553,gpt2-xl
0.303,0.47932664734099895,0.34080149826737177,-0.05853682653682654,gpt2-xl
0.2156,0.41160726256891067,0.3627595609013732,0.10059385659385661,gpt2-xl
0.401,0.7529519174820923,0.22741481935912292,0.04906414906414906,gpt2-xl
0.4471,0.8495360685210183,0.17706584864459715,0.08203658203658204,gpt2-xl
0.4462,0.6106752431054507,0.29163495510408266,0.012624864624864625,gpt2-xl
0.4296,0.7179669748671028,0.24361547434320321,0.051006183006183,gpt2-xl
0.4101,0.6852133698191847,0.25874117260393376,-0.023983223983223983,gpt2-xl
0.2736,0.48977548174146945,0.3372491033524376,0.008722772722772724,gpt2-xl
0.3394,0.6039686607470864,0.2931701370714503,0.0775055455055455,gpt2-xl
0.4135,0.6403349193167353,0.27738523762640865,-0.10194991794991796,gpt2-xl
0.3645,0.5300669650445254,0.31531209817438843,-0.07865803865803866,gpt2-xl
0.3693,0.5664929810097462,0.30521494145022354,0.0204996684996685,gpt2-xl
0.3507,0.6636425503305841,0.2683850639848059,0.0035599715599715603,gpt2-xl
0.3943,0.7129595064274256,0.2466015324330554,0.041112209112209114,gpt2-xl
0.4085,0.6101699716414994,0.2855159037993939,-0.06337653937653939,gpt2-xl
0.3844,0.7659128848734286,0.22226971443239604,-0.012145992145992147,gpt2-xl
0.2466,0.1696353182221834,0.44034860137794213,-0.11848735048735051,gpt2-xl
0.3022,0.649813396503261,0.2750910591939069,0.15094317094317095,gpt2-xl
0.3814,0.7538348686400528,0.22797040721338144,0.04404210804210805,gpt2-xl
0.4369,0.8330976199662598,0.18611181717180403,-0.009341481341481342,gpt2-xl
0.2207,0.2562154826878375,0.4111288704091152,-0.01842072642072642,gpt2-xl
0.3179,0.5315724326334555,0.3212689621050402,-0.056600276600276604,gpt2-xl
0.2421,0.46528120070588214,0.34473937430973534,0.028472752472752473,gpt2-xl
0.3861,0.8138350715115888,0.19631155110305912,0.09494705894705896,gpt2-xl
0.429,0.8566451467792752,0.17226898113359113,0.028582672582672587,gpt2-xl
0.4407,0.8254821598040616,0.19112634230860803,0.008452436452436452,gpt2-xl
0.4154,0.8679536811586432,0.16570047438249322,0.0644955524955525,gpt2-xl
0.3978,0.7443141865230908,0.2309225265176895,0.14843815643815644,gpt2-xl
0.4439,0.7752745299150242,0.2159839507134551,0.006137502137502138,gpt2-xl
0.4358,0.827492568236399,0.18942014720077077,-0.040339720339720345,gpt2-xl
0.3973,0.8052668701392748,0.20158740931985628,-0.056313152313152315,gpt2-xl
0.4351,0.8153074010951825,0.1963552533846755,-0.026837270837270843,gpt2-xl
0.4258,0.777607974122346,0.21639216406450257,2.605202605202605e-05,gpt2-xl
0.3476,0.5095203114373621,0.32677779649137945,0.11283731283731284,gpt2-xl
0.4233,0.8159902854519845,0.1967471236318914,-0.018124530124530126,gpt2-xl
0.4422,0.8432748159454374,0.18034830664528187,0.02725004725004725,gpt2-xl
0.3079,0.3925756337983365,0.37977815392632935,0.038350190350190355,gpt2-xl
0.4395,0.8324371200982852,0.18655615706494807,-0.02437092037092037,gpt2-xl
0.3462,0.5953258507954156,0.29475817010319627,0.010991530991530992,gpt2-xl
0.3219,0.5338311648540721,0.31906902632207795,0.05042718242718242,gpt2-xl
0.4209,0.7164380422344354,0.2441802517819716,0.023292191292191292,gpt2-xl
0.4131,0.7488423538389521,0.2309557205439529,0.05828071028071028,gpt2-xl
0.3656,0.6162212247029251,0.2876320455464606,-0.013494085494085494,gpt2-xl
0.4153,0.5697808352530606,0.3068862851443384,0.07168180768180768,gpt2-xl
0.3373,0.6045372069217771,0.29101962295508815,0.0821869301869302,gpt2-xl
0.2901,0.4503120027675042,0.35030563955679606,-0.04012499212499213,gpt2-xl
0.4255,0.8278475418526224,0.18909918896308442,0.017916713916713914,gpt2-xl
0.4121,0.6563887759245852,0.2719297868750106,-0.15597237597237598,gpt2-xl
0.3007,0.43872921835890855,0.35240325862545546,0.018032406032406034,gpt2-xl
0.4321,0.7914142402470721,0.20928787631429313,0.023497259497259497,gpt2-xl
0.2431,0.30656824042363406,0.4014063117940808,0.03391258591258592,gpt2-xl
0.4098,0.8233427135958791,0.19146065173350996,-0.012883524883524884,gpt2-xl
0.4061,0.7257869272025095,0.24153496008237052,0.03294656094656095,gpt2-xl
0.3746,0.6218433715360329,0.27574544663720957,0.07876398676398677,gpt2-xl
0.3809,0.7350663747942165,0.23607461793517132,0.012517668517668518,gpt2-xl
0.4088,0.7754060773402885,0.21734102416947876,0.00240936240936241,gpt2-xl
0.3465,0.7420945362524142,0.23454100742396386,-0.00957857757857758,gpt2-xl
0.4335,0.6592391938501283,0.26595559654900236,-0.03214428814428815,gpt2-xl
0.3845,0.6534333601878939,0.27261884158608507,-0.01435847035847036,gpt2-xl
0.3152,0.48359283873351266,0.33772071654798574,-0.029239277239277238,gpt2-xl
0.1903,0.4465792694265524,0.36242895601312525,0.058318438318438325,gpt2-xl
0.2935,0.3927472344665338,0.36815510832376436,0.0486951966951967,gpt2-xl
0.4484,0.7620172595421864,0.22395917248676242,0.138970842970843,gpt2-xl
0.381,0.7792985137634921,0.21485451449913068,0.056904824904824916,gpt2-xl
0.4066,0.773829342221327,0.21750098148392363,-0.03311045711045711,gpt2-xl
0.3552,0.6910520178872542,0.25717704122017154,0.0011864051864051866,gpt2-xl
0.4359,0.8510515149351788,0.1765528256605441,-0.005456741456741457,gpt2-xl
0.1432,0.1681493578454351,0.45797009386633974,0.096003204003204,gpt2-xl
0.3608,0.533614392226502,0.3165009352747741,-0.00027405627405627405,gpt2-xl
0.4077,0.6062608384210832,0.29192476882978385,-0.04040848040848041,gpt2-xl
0.426,0.8380012902397478,0.18390806614151023,-0.006096246096246097,gpt2-xl
0.3771,0.6639601579859432,0.2687411579191313,0.05390782190782191,gpt2-xl
0.4743,0.7221170391886217,0.2434080022667688,-0.14771756771756772,gpt2-xl
0.3323,0.49021429228424673,0.3367841030834763,0.01230787230787231,gpt2-xl
0.4462,0.6580156042536843,0.26900915875590203,0.04107030507030507,gpt2-xl
0.4258,0.8305863790273941,0.1875526554643654,-0.018764478764478763,gpt2-xl
0.2061,0.1729523051632681,0.4404785878621452,0.01188854388854389,gpt2-xl
0.3535,0.5976194355866394,0.29574765353201693,-0.018311274311274314,gpt2-xl
0.3012,0.611896489490187,0.2898997104416207,0.04065192465192465,gpt2-xl
0.359,0.6222336918037595,0.28138873624601873,-0.06343746343746344,gpt2-xl
0.4045,0.8455663668923646,0.1791358712539307,0.08275543075543075,gpt2-xl
0.4423,0.7626677119470154,0.2212898499841725,0.10221115821115821,gpt2-xl
0.4164,0.6721980591723757,0.2657596648472449,0.02076774876774877,gpt2-xl
0.4181,0.7948202449680187,0.2080825090238509,0.08797721197721198,gpt2-xl
0.3506,0.6176263179880287,0.28803938032996795,-0.03972863172863173,gpt2-xl
0.337,0.7134156296685302,0.24875438446481735,-0.10827217227217228,gpt2-xl
0.4166,0.7223751659036556,0.24291116635106416,0.018203454203454206,gpt2-xl
0.4752,0.8095886850246476,0.19537257107179157,-0.010646590646590647,gpt2-xl
0.4556,0.8232570374969265,0.19150453398802805,-0.06945780945780947,gpt2-xl
0.249,0.42942243098150995,0.3635911891761549,0.08288066288066288,gpt2-xl
0.425,0.8021857201429461,0.20399552034569193,0.008888216888216888,gpt2-xl
0.4174,0.7811709842764842,0.21438076256539265,-0.00900916500916501,gpt2-xl
0.442,0.8046557874193644,0.2026932764263477,0.09176986376986378,gpt2-xl
0.446,0.8189454836829252,0.19402307307016597,0.03221021621021621,gpt2-xl
0.3797,0.7457505608366216,0.23152019508782878,-0.008979920979920982,gpt2-xl
0.4159,0.6415711004240697,0.2732219958395612,-0.08243671043671044,gpt2-xl
0.4007,0.7500026953114095,0.228984346010161,0.024160668160668163,gpt2-xl
0.4918,0.7247474441117918,0.24362817923873237,0.0875775395775396,gpt2-xl
0.4219,0.8068760366370219,0.20048577631607367,0.04295837495837496,gpt2-xl
0.4279,0.8315172013794642,0.18660579859340606,0.09275540075540076,gpt2-xl
0.417,0.7518499343340719,0.22921905794559017,-0.11642643242643241,gpt2-xl
0.3008,0.5334808476924637,0.31973127624287584,-0.0032076032076032075,gpt2-xl
0.2533,0.484840153820815,0.3379185566285676,-0.04810748410748411,gpt2-xl
0.4247,0.7499642165804117,0.23007888469632945,-0.007623331623331624,gpt2-xl
0.3416,0.5449523473650331,0.31270961288008003,0.012344748344748344,gpt2-xl
0.3062,0.5504037971086143,0.31455429206539653,-0.02922802122802123,gpt2-xl
0.3034,0.6474015148252996,0.2751040943678375,-0.0016434736434736436,gpt2-xl
0.2851,0.4664722768800741,0.34779885932285365,0.12411442011442013,gpt2-xl
0.2624,0.5528502094540159,0.31211230835050474,0.004375600375600376,gpt2-xl
0.328,0.45398467796562464,0.34414298980290997,-0.10038382038382038,gpt2-xl
0.4201,0.8502942853961932,0.17624492691315696,0.0550913590913591,gpt2-xl
0.4477,0.8526802965238901,0.17457667198203036,0.03214373614373615,gpt2-xl
0.3265,0.5983189074398663,0.29692604506628084,0.03646356046356046,gpt2-xl
0.352,0.6683776141719098,0.26535703887255363,0.039795927795927805,gpt2-xl
0.4466,0.7322547360029871,0.23811493287931693,-0.0007373047373047373,gpt2-xl
0.4047,0.6272413852376619,0.2822783950573354,-0.03680449280449281,gpt2-xl
0.3508,0.5183495821798962,0.32645439062723874,0.008956172956172957,gpt2-xl
0.4162,0.7731775292027383,0.2169647826370519,0.02294774294774295,gpt2-xl
0.1793,0.3071474525358469,0.39893641711472283,-0.04577639777639778,gpt2-xl
0.2581,0.28815315573380135,0.40569378809170414,0.026972990972990975,gpt2-xl
0.4261,0.7908569592222955,0.20870514268820148,-0.019094251094251096,gpt2-xl
0.3477,0.7071272539722552,0.24932652433534633,-0.0068370788370788384,gpt2-xl
0.3774,0.7939632192555922,0.20797587810733317,-0.01910908310908311,gpt2-xl
0.3967,0.6916978931140078,0.25628533909269385,0.0385018345018345,gpt2-xl
0.3328,0.6418177001257527,0.2777324695669442,-0.02041781641781642,gpt2-xl
0.3783,0.7481631417016091,0.23078569986652347,0.11870410670410672,gpt2-xl
0.43,0.7985386900510336,0.2046699536906979,0.04785667185667186,gpt2-xl
0.283,0.5075901356431705,0.3283840223887185,-0.10277233877233877,gpt2-xl
0.4523,0.78731945692581,0.21104834639261152,0.05302302502302503,gpt2-xl
0.4012,0.7751663474711433,0.21730033060180648,-0.040568200568200576,gpt2-xl
0.3902,0.7292370837122119,0.23689113611015516,0.23339944139944147,gpt2-xl
0.4173,0.8730703995135334,0.16203860302752535,0.025329457329457333,gpt2-xl
0.2527,0.5199602377523453,0.3321640060152245,0.00823972423972424,gpt2-xl
0.3811,0.7582068470907516,0.22530942223709072,-0.019856383856383858,gpt2-xl
0.2677,0.24741704073403153,0.4170989910968797,-0.047305463305463306,gpt2-xl
0.3564,0.7213071417635388,0.24309475951912818,-0.05933362733362735,gpt2-xl
0.3811,0.683591134878451,0.2614859988955254,-0.019564483564483565,gpt2-xl
0.2495,0.4238741618995,0.3578628598699366,0.050903498903498906,gpt2-xl
0.1996,0.2580067796806788,0.4107615331292294,-0.04075105675105675,gpt2-xl
0.4583,0.7703133161625381,0.2174088358894378,0.06464600864600865,gpt2-xl
0.3755,0.5731789501528186,0.30482946634782443,0.021735825735825737,gpt2-xl
0.3511,0.5795194224190515,0.3024008243560078,-0.00978992178992179,gpt2-xl
0.4089,0.6976626432569819,0.2526564687934518,0.03447711447711448,gpt2-xl
0.3034,0.6018711217941213,0.2942361574765773,0.021114813114813117,gpt2-xl
0.3448,0.6728938427339546,0.2671353244257848,-0.09333773733773734,gpt2-xl
0.4445,0.7219832897596327,0.24195305243455667,-0.0017815217815217819,gpt2-xl
0.2782,0.616472861078122,0.2888303761405021,0.041928005928005926,gpt2-xl
0.3736,0.7240756210570338,0.2415971174546866,0.03541611541611542,gpt2-xl
0.3863,0.7752748621443805,0.21793288975570435,-0.03235349635349635,gpt2-xl
0.333,0.5636061476078637,0.3090971653327496,0.025085041085041084,gpt2-xl
0.4011,0.7682237687762234,0.22036986468198888,0.1526980766980767,gpt2-xl
0.2687,0.19395966889547964,0.4264987733171852,-0.08664237864237866,gpt2-xl
0.3349,0.5532986127616417,0.3113868426009764,0.03761491361491362,gpt2-xl
0.4069,0.7336613455510288,0.23569980453785283,-0.04651299451299452,gpt2-xl
0.41,0.7237356424164112,0.24102163661580014,0.00907942507942508,gpt2-xl
0.4253,0.7035772481321652,0.25160910433661654,-0.045257625257625264,gpt2-xl
0.2746,0.7232115462141075,0.24331997564236496,-0.015336483336483337,gpt2-xl
0.4017,0.8035265563710491,0.20300194507709296,0.03463898263898264,gpt2-xl
0.3859,0.5448378861899545,0.31628688105632907,-0.04457782457782458,gpt2-xl
0.4014,0.6406783043367635,0.2794795981550113,0.10023034023034023,gpt2-xl
0.3354,0.1375771810960625,0.44394937930778466,0.0015395175395175396,gpt2-xl
0.3498,0.6110285200248708,0.2926511347117448,0.09188046788046789,gpt2-xl
0.3028,0.4168992866866162,0.36028234318901664,0.08533178533178533,gpt2-xl
0.3825,0.7186778503574283,0.24334600688106728,0.022217290217290218,gpt2-xl
0.304,0.32907914795153753,0.39326316695503655,-0.1807004767004767,gpt2-xl
0.3866,0.6847251695481733,0.25761091724687185,0.12122827322827325,gpt2-xl
0.4143,0.6573957083846979,0.2717454671035596,0.003314655314655315,gpt2-xl
0.3359,0.4603797298125601,0.34766071636288415,0.037237117237117236,gpt2-xl
0.3845,0.7051504167567195,0.25011405442324525,-0.052821280821280826,gpt2-xl
0.3781,0.6849242855039869,0.25823731857705995,0.11453711453711454,gpt2-xl
0.4643,0.789894142482174,0.20744688823330448,0.025459081459081462,gpt2-xl
0.4409,0.6986571127460578,0.2523555821582927,0.0771892491892492,gpt2-xl
0.36,0.6650523682382263,0.2697936378664527,-0.08708880308880308,gpt2-xl
0.4357,0.8069133720078291,0.20114137634192394,0.09466919866919868,gpt2-xl
0.4267,0.8018335639299391,0.20412979668044978,0.060038448038448045,gpt2-xl
0.3637,0.5297163184803118,0.3173008313858529,-0.019744591744591748,gpt2-xl
0.3263,0.655230051593289,0.27360845097466047,0.0482950442950443,gpt2-xl
0.4152,0.8274296759315406,0.18929125531611904,-0.05693548493548495,gpt2-xl
0.4392,0.8781072485050351,0.15845627515779565,0.02276774276774277,gpt2-xl
0.2592,0.4969431911996574,0.33270702916510025,0.1286771606771607,gpt2-xl
0.2648,0.3836066180652217,0.3725463601763515,0.015104175104175107,gpt2-xl
0.4472,0.8406467999854137,0.18256654975078723,-0.004925680925680926,gpt2-xl
0.3602,0.5929349423436931,0.29593339746680175,0.06103224103224104,gpt2-xl
0.4032,0.7721718747543218,0.22094609562071257,0.0804007044007044,gpt2-xl
0.2943,0.574889865575933,0.3042705543099479,0.02505298905298906,gpt2-xl
0.2288,0.22663364473065983,0.41900991048045033,0.16362627162627164,gpt2-xl
0.2815,0.4575017328204618,0.3494339736213479,-0.012282084282084283,gpt2-xl
0.2756,0.4368384232722432,0.35312376307625004,0.15807871407871407,gpt2-xl
0.3549,0.5840624732956332,0.2991143995818628,-0.05206782406782407,gpt2-xl
0.399,0.8022957941993141,0.20309357592791555,-0.043419763419763426,gpt2-xl
0.4614,0.7028091758795549,0.25160122389959977,0.019523119523119522,gpt2-xl
0.3798,0.7236323119966892,0.24079399081605185,0.06662341862341863,gpt2-xl
0.3588,0.7744763467073686,0.21779222698426395,0.04232025032025032,gpt2-xl
0.4061,0.8414823496989277,0.18141933301093743,0.031777999777999784,gpt2-xl
0.2036,0.3080853158532504,0.3985145226307682,0.08164200964200966,gpt2-xl
0.4167,0.8205811030284326,0.19412019044425405,0.037934329934329936,gpt2-xl
0.4282,0.7683010629022959,0.22220888164993013,-0.030664542664542667,gpt2-xl
0.25,0.4028422582496659,0.3613999684792246,0.17243774843774845,gpt2-xl
0.3661,0.7087787146266044,0.24872679433120748,-0.029863649863649866,gpt2-xl
0.4324,0.8502489781117403,0.17631074952055453,-0.02492758892758893,gpt2-xl
0.3672,0.830544291621485,0.18755147160926605,0.023530895530895532,gpt2-xl
0.3573,0.7172396604226138,0.24488560262434908,0.018272406272406273,gpt2-xl
0.1793,0.33136893777873405,0.3987716228245531,0.07414267414267416,gpt2-xl
0.4209,0.8444081248938655,0.17990941858477552,0.0165970245970246,gpt2-xl
0.4006,0.7630044230660612,0.2236350112126697,0.15052756252756255,gpt2-xl
0.3309,0.669277337399426,0.26572099359333184,0.008587316587316589,gpt2-xl
0.2887,0.31108847845050924,0.39729742575297056,-0.03751686151686152,gpt2-xl
0.3722,0.7321720890535951,0.23803363894986934,0.027168567168567172,gpt2-xl
0.3737,0.6437949869319536,0.2769646018058165,-0.09708344508344509,gpt2-xl
0.4264,0.6523818259216393,0.2766121359797175,0.030087822087822087,gpt2-xl
0.432,0.8088772822334611,0.20062403826232153,0.08837904437904438,gpt2-xl
0.4347,0.7128439854750735,0.24649848902081423,-0.13993020793020794,gpt2-xl
0.2869,0.44127871366555677,0.3539549669262141,0.014664158664158666,gpt2-xl
0.3687,0.6151433611156265,0.2921478241419777,0.01842822642822643,gpt2-xl
0.2981,0.25699354565329946,0.410671122047508,-0.043612963612963615,gpt2-xl
0.4071,0.7815978960394202,0.2133023648566681,0.02387962787962788,gpt2-xl
0.3673,0.48082265799607576,0.33889492236034185,0.02937072537072537,gpt2-xl
0.3427,0.5182456678778032,0.3263546208994352,-0.03687532887532887,gpt2-xl
0.2542,0.33122084418222786,0.3899912296535364,-0.011533043533043533,gpt2-xl
0.4496,0.6904108892467287,0.25869596834123226,-0.10732100332100333,gpt2-xl
0.2841,0.5661867847743968,0.30963079518626213,0.06217335817335819,gpt2-xl
0.4489,0.8303778642539229,0.18763454177123615,-0.00853995253995254,gpt2-xl
0.4265,0.8257885010912461,0.19075275462829275,0.06752991152991154,gpt2-xl
0.4214,0.7372670549908168,0.2357450204874039,0.058903138903138905,gpt2-xl
0.3123,0.5447713566441328,0.31533645415982514,0.04548617748617749,gpt2-xl
0.287,0.41605034333742974,0.3608828257106459,0.07726181326181326,gpt2-xl
0.3027,0.4672041330835124,0.3447881057135254,0.008917316917316918,gpt2-xl
0.2447,0.3763673221404698,0.3750886160707188,-0.02146193746193746,gpt2-xl
0.4332,0.7861427685861738,0.21197413422111572,0.03914946314946315,gpt2-xl
0.3725,0.6181419359019192,0.2874539636119972,-0.0195973635973636,gpt2-xl
0.3479,0.6137106929614736,0.2884055757156625,0.004557460557460558,gpt2-xl
0.4062,0.7040755012661555,0.2500540400699558,0.044812124812124814,gpt2-xl
0.4239,0.8134260471146256,0.19732254407644131,-0.014125430125430128,gpt2-xl
0.4086,0.791838697500383,0.2082718222299027,-0.005846477846477847,gpt2-xl
0.3896,0.8058961376923708,0.20357927684914542,-0.0375035415035415,gpt2-xl
0.4318,0.820347065141291,0.19367042977121032,-0.015273099273099274,gpt2-xl
0.481,0.675910444940585,0.2542346412526005,-0.0427938547938548,gpt2-xl
0.4205,0.7869651210772741,0.2112466281033403,-0.00911871311871312,gpt2-xl
0.4357,0.7425055119058581,0.23140260725345518,-0.040159912159912166,gpt2-xl
0.2334,0.4161897086468076,0.3615105386348002,0.015652371652371655,gpt2-xl
0.4288,0.7832263112776482,0.21262667154052858,-0.02802686802686803,gpt2-xl
0.2882,0.5752863446570339,0.30438918119750935,0.06744174744174745,gpt2-xl
0.3866,0.7483742066744516,0.22993484718370183,-0.021886137886137885,gpt2-xl
0.4365,0.7451377633089612,0.23288314137182148,-0.057289617289617296,gpt2-xl
0.3369,0.6615871508328616,0.27236601798980226,0.1131974571974572,gpt2-xl
0.4505,0.823064915466095,0.19196401901787216,0.01426893826893827,gpt2-xl
0.4523,0.7601159535766158,0.22344304857556999,-0.05362610962610963,gpt2-xl
0.3401,0.6037578387518749,0.2932148871701962,-0.002506658506658507,gpt2-xl
0.2837,0.49141565039576646,0.33433168260601065,-0.003892311892311893,gpt2-xl
0.3588,0.6320307379650005,0.2815823682267704,-0.05925664725664726,gpt2-xl
0.4275,0.763878591871228,0.2243476786708503,0.02668488268488269,gpt2-xl
0.3844,0.5347061348047546,0.3190066886823381,0.07435796635796636,gpt2-xl
0.4022,0.8103607072248777,0.19862648395046023,0.06998406998406997,gpt2-xl
0.4124,0.7464931316650696,0.2307067044483609,-0.03953837153837154,gpt2-xl
0.3391,0.5783823991074947,0.30382854581123364,-0.02942291342291343,gpt2-xl
0.3178,0.44629453672642544,0.3518168300848472,-0.06463846063846065,gpt2-xl
0.3816,0.6912755490934317,0.2564290125885938,0.013704313704313706,gpt2-xl
0.4624,0.7803082488848305,0.214539165311011,-0.08212777012777013,gpt2-xl
0.4421,0.8205987769939005,0.19314010951876742,-0.05168079968079969,gpt2-xl
0.4366,0.8125868480167953,0.19689634639797052,0.2188005148005148,gpt2-xl
0.4011,0.730522260603148,0.23865323439522093,0.0023631983631983637,gpt2-xl
0.3034,0.052732704224567634,0.4544171002123092,-0.08879242079242079,gpt2-xl
0.4361,0.8068940768963103,0.20063787015335027,-0.12274974274974276,gpt2-xl
0.4368,0.8472303824530578,0.17917717000553796,0.015686667686667686,gpt2-xl
0.3656,0.6288801307390144,0.2828346283925748,-0.05116251916251917,gpt2-xl
0.1859,0.32536237599622647,0.3912312630141648,-0.011315987315987316,gpt2-xl
0.4441,0.7267519209624236,0.24126245216383327,-0.11225884025884028,gpt2-xl
0.348,0.5540199675360136,0.3108924271670782,-0.060152412152412155,gpt2-xl
0.432,0.7639965655691117,0.22585750940769167,-0.08179233379233379,gpt2-xl
0.3276,0.4973725300039711,0.33243628870961256,0.00507989307989308,gpt2-xl
0.4195,0.7216930270992555,0.2428752979869472,0.06304766704766705,gpt2-xl
0.2951,0.4847664917267189,0.33813816768216165,0.1498744138744139,gpt2-xl
0.4302,0.7842312088058564,0.21179863558984022,0.03925753525753526,gpt2-xl
0.4547,0.7882002749643444,0.20996480063115502,-0.06966724566724566,gpt2-xl
